a_node_id,b_node_id,distance,a_node_lat,a_node_lon,b_node_lat,b_node_lon
2299868648,3648313305,0.000961,40.369487,49.849604,40.369782,49.850519
3648313305,3648313307,0.000601,40.369782,49.850519,40.369967,49.851090
3648313307,3648313309,0.000167,40.369967,49.851090,40.370018,49.851249
3648313309,2295543667,0.000382,40.370018,49.851249,40.370136,49.851612
2295543667,3648313312,0.000209,40.370136,49.851612,40.370200,49.851811
3648313312,3648313315,0.000141,40.370200,49.851811,40.370244,49.851945
3648313315,3648313318,0.000404,40.370244,49.851945,40.370368,49.852329
3648313318,2295543668,0.000207,40.370368,49.852329,40.370432,49.852526
2295543668,2295543669,0.000072,40.370432,49.852526,40.370465,49.852589
2295543669,2295543670,0.000129,40.370465,49.852589,40.370543,49.852692
2295543670,2295543671,0.000207,40.370543,49.852692,40.370685,49.852843
2295543671,2295543672,0.000044,40.370685,49.852843,40.370710,49.852879
2295543672,2295543673,0.000086,40.370710,49.852879,40.370747,49.852957
2295543673,3648234207,0.000162,40.370747,49.852957,40.370786,49.853114
3648234207,2295543674,0.000052,40.370786,49.853114,40.370798,49.853164
2295543674,2295543675,0.000105,40.370798,49.853164,40.370808,49.853269
2295543675,2295543676,0.000119,40.370808,49.853269,40.370803,49.853388
2295543676,2295543677,0.000125,40.370803,49.853388,40.370774,49.853510
2295543677,2295543678,0.000139,40.370774,49.853510,40.370747,49.853646
2295543678,2295543679,0.000175,40.370747,49.853646,40.370727,49.853820
2295543679,3648243686,0.000167,40.370727,49.853820,40.370728,49.853987
3648243686,2295543680,0.000030,40.370728,49.853987,40.370728,49.854016
2295543680,2295543681,0.000245,40.370728,49.854016,40.370766,49.854259
2295543681,2295543682,0.000166,40.370766,49.854259,40.370809,49.854419
2295543682,2295543683,0.000147,40.370809,49.854419,40.370871,49.854552
2295543683,2295543684,0.000120,40.370871,49.854552,40.370938,49.854652
2295543684,2295543685,0.000145,40.370938,49.854652,40.371026,49.854767
2295543685,2295543686,0.000133,40.371026,49.854767,40.371111,49.854870
2295543686,2295543687,0.000084,40.371111,49.854870,40.371171,49.854929
2295543687,2295543688,0.000079,40.371171,49.854929,40.371238,49.854972
2295543688,2295543689,0.000131,40.371238,49.854972,40.371356,49.855027
2295543689,2295543690,0.000091,40.371356,49.855027,40.371446,49.855038
2295543690,2295543691,0.000050,40.371446,49.855038,40.371493,49.855055
2295543691,2295543692,0.000088,40.371493,49.855055,40.371562,49.855111
2295543692,2295543693,0.000067,40.371562,49.855111,40.371591,49.855171
2295543693,2295543694,0.000099,40.371591,49.855171,40.371618,49.855266
2295543694,2295543695,0.000117,40.371618,49.855266,40.371650,49.855379
2295543695,2295543696,0.000105,40.371650,49.855379,40.371677,49.855480
2295543696,2295543697,0.000076,40.371677,49.855480,40.371681,49.855556
2295543697,2295543698,0.000120,40.371681,49.855556,40.371644,49.855670
2295543698,2295543699,0.000097,40.371644,49.855670,40.371614,49.855762
2295543699,2295543700,0.000154,40.371614,49.855762,40.371590,49.855914
2295543700,2295543701,0.000174,40.371590,49.855914,40.371586,49.856088
2295543701,2295543702,0.000185,40.371586,49.856088,40.371618,49.856270
2295543702,2295543703,0.000171,40.371618,49.856270,40.371677,49.856430
2295543703,2295543704,0.000115,40.371677,49.856430,40.371738,49.856527
2295543704,2295543705,0.000069,40.371738,49.856527,40.371797,49.856563
2295543705,2420025919,0.000638,40.371797,49.856563,40.372420,49.856422
2420025919,2420025920,0.000105,40.372420,49.856422,40.372504,49.856359
2420025920,2295543706,0.000109,40.372504,49.856359,40.372566,49.856270
2295543706,2557107273,0.000083,40.372566,49.856270,40.372629,49.856216
2557107273,2420025923,0.000633,40.372629,49.856216,40.373219,49.855989
2420025923,3607728495,0.000099,40.373219,49.855989,40.373305,49.856038
2299868610,2299868616,0.000110,40.371298,49.844962,40.371332,49.845067
2299868616,2299868611,0.000083,40.371332,49.845067,40.371357,49.845146
2299868612,2299868617,0.000090,40.370933,49.845185,40.370963,49.845270
2299868617,2299868613,0.000102,40.370963,49.845270,40.370996,49.845366
2299868614,2299868618,0.000097,40.370314,49.845528,40.370343,49.845621
2299868618,2299868615,0.000092,40.370343,49.845621,40.370375,49.845708
2299868616,2299868617,0.000421,40.371332,49.845067,40.370963,49.845270
2299868617,2299868618,0.000713,40.370963,49.845270,40.370343,49.845621
2214753404,3648195215,0.000685,40.369198,49.843198,40.369410,49.843850
3648195215,3648188136,0.000589,40.369410,49.843850,40.369586,49.844411
3648188136,3648195218,0.000487,40.369586,49.844411,40.369740,49.844874
3648195218,2558478188,0.000627,40.369740,49.844874,40.369937,49.845469
2558478188,2845415014,0.000044,40.369937,49.845469,40.369943,49.845512
2845415014,2845415013,0.000047,40.369943,49.845512,40.369944,49.845559
2845415013,2845415012,0.000046,40.369944,49.845559,40.369942,49.845605
2845415012,2558478197,0.000040,40.369942,49.845605,40.369946,49.845644
2558478197,2299868623,0.000146,40.369946,49.845644,40.369996,49.845781
2299868623,3648234144,0.000090,40.369996,49.845781,40.370024,49.845867
3648234144,2299868621,0.000078,40.370024,49.845867,40.370048,49.845941
2299868618,2558478186,0.000209,40.370343,49.845621,40.370159,49.845720
2299868648,3648234088,0.000240,40.369487,49.849604,40.369696,49.849486
3648234088,3648234138,0.000308,40.369696,49.849486,40.369961,49.849328
3648234138,3648195224,0.000108,40.369961,49.849328,40.370054,49.849273
3648195224,3648234156,0.000050,40.370054,49.849273,40.370097,49.849248
3648234156,3648313311,0.000116,40.370097,49.849248,40.370198,49.849190
3648313311,3648246090,0.000110,40.370198,49.849190,40.370293,49.849135
3648246090,3648234211,0.000634,40.370293,49.849135,40.370837,49.848808
3648234211,276370540,0.000404,40.370837,49.848808,40.371185,49.848603
632725467,632725470,0.000728,40.381174,49.830837,40.381852,49.830573
632725470,632725471,0.000716,40.381852,49.830573,40.382524,49.830324
632725465,632725467,0.001078,40.380162,49.831207,40.381174,49.830837
1296844050,1296844035,0.001532,40.382190,49.832136,40.382521,49.833632
1296844035,1792957047,0.001280,40.382521,49.833632,40.382793,49.834882
1792957047,1792957049,0.000320,40.382793,49.834882,40.382863,49.835194
632725437,7503331917,0.001056,40.379978,49.830420,40.378989,49.830791
7503331917,3828386014,0.000076,40.378989,49.830791,40.378918,49.830817
632725437,1311517886,0.000591,40.379978,49.830420,40.379857,49.829841
2557102473,2557102464,0.000050,40.372316,49.849895,40.372304,49.849847
2557102464,2557102497,0.000029,40.372304,49.849847,40.372290,49.849821
2557102497,2557102462,0.000032,40.372290,49.849821,40.372259,49.849816
2557102462,2557102484,0.000025,40.372259,49.849816,40.372239,49.849832
2557102484,2557102472,0.000036,40.372239,49.849832,40.372206,49.849848
2557102472,2557102500,0.000052,40.372206,49.849848,40.372158,49.849869
2557102500,2557102499,0.000035,40.372158,49.849869,40.372129,49.849889
2557102499,2557102471,0.000043,40.372129,49.849889,40.372108,49.849926
2557102471,2557102492,0.000043,40.372108,49.849926,40.372116,49.849968
2557102492,2557102475,0.000045,40.372116,49.849968,40.372137,49.850008
2557102475,2557102461,0.000053,40.372137,49.850008,40.372178,49.850042
2557102461,2557102463,0.000049,40.372178,49.850042,40.372227,49.850048
2557102463,2557102483,0.000024,40.372227,49.850048,40.372249,49.850040
2557102483,6394227505,0.000030,40.372249,49.850040,40.372273,49.850022
6394227505,2557102486,0.000010,40.372273,49.850022,40.372281,49.850016
2557102486,2557102487,0.000047,40.372281,49.850016,40.372305,49.849976
2557102487,2557102503,0.000035,40.372305,49.849976,40.372314,49.849943
2557102503,2557102473,0.000048,40.372314,49.849943,40.372316,49.849895
2557102503,2557102485,0.000098,40.372314,49.849943,40.372324,49.849846
2557102485,2557102481,0.000040,40.372324,49.849846,40.372338,49.849808
2557102481,2557102458,0.000054,40.372338,49.849808,40.372367,49.849762
2557102477,4489396189,0.000166,40.371661,49.850090,40.371806,49.850010
4489396189,2557102488,0.000199,40.371806,49.850010,40.371978,49.849909
2557102458,2557102468,0.000059,40.372367,49.849762,40.372309,49.849778
2557102468,2557102462,0.000063,40.372309,49.849778,40.372259,49.849816
2557102501,4489396190,0.000113,40.372723,49.849562,40.372628,49.849624
4489396190,2557102474,0.000140,40.372628,49.849624,40.372508,49.849694
2557102474,2557102502,0.000081,40.372508,49.849694,40.372436,49.849733
2557102502,2557102458,0.000076,40.372436,49.849733,40.372367,49.849762
2557102488,2557102478,0.000041,40.371978,49.849909,40.372019,49.849906
2557102478,2557102465,0.000058,40.372019,49.849906,40.372074,49.849925
2557102465,2557102475,0.000104,40.372074,49.849925,40.372137,49.850008
2557102500,2557102482,0.000081,40.372158,49.849869,40.372078,49.849873
2557102482,2557102488,0.000106,40.372078,49.849873,40.371978,49.849909
4489396191,6723992014,0.000111,40.372055,49.850345,40.372089,49.850450
6723992014,2557105454,0.000015,40.372089,49.850450,40.372093,49.850465
2557105454,2557105456,0.000478,40.372093,49.850465,40.372248,49.850917
2557105456,2557105459,0.000105,40.372248,49.850917,40.372282,49.851017
4495237291,2557105464,0.000473,40.371978,49.850535,40.372141,49.850979
2557105464,2557105456,0.000124,40.372141,49.850979,40.372248,49.850917
2557107275,2295495516,0.000728,40.371046,49.851664,40.371682,49.851311
2295495516,2558461495,0.000091,40.371682,49.851311,40.371762,49.851268
5910488078,4489396190,0.000089,40.372606,49.849538,40.372628,49.849624
4489396190,2557107279,0.000348,40.372628,49.849624,40.372733,49.849955
2557107283,2557107275,0.000693,40.370829,49.851006,40.371046,49.851664
2557107275,3648234232,0.000326,40.371046,49.851664,40.371152,49.851972
3648234232,3648234234,0.000078,40.371152,49.851972,40.371178,49.852045
3648234234,3648234235,0.000139,40.371178,49.852045,40.371223,49.852177
3648234235,3648234237,0.000128,40.371223,49.852177,40.371265,49.852298
3648234237,3648243711,0.000483,40.371265,49.852298,40.371424,49.852754
3648243711,3648243713,0.000159,40.371424,49.852754,40.371476,49.852905
3648243713,3648244728,0.000605,40.371476,49.852905,40.371674,49.853476
3648244728,3648244754,0.000751,40.371674,49.853476,40.371920,49.854186
3648244754,3648244759,0.000317,40.371920,49.854186,40.372024,49.854486
3648244759,3648244766,0.000321,40.372024,49.854486,40.372129,49.854789
3648244766,3648244767,0.000113,40.372129,49.854789,40.372166,49.854896
3648244767,3648244769,0.000032,40.372166,49.854896,40.372174,49.854927
3648244769,3648244784,0.000713,40.372174,49.854927,40.372410,49.855600
3648244784,3648244785,0.000069,40.372410,49.855600,40.372433,49.855664
3648244785,3648244788,0.000162,40.372433,49.855664,40.372487,49.855818
3648244788,2557107273,0.000423,40.372487,49.855818,40.372629,49.856216
2557102498,6723992012,0.000094,40.372618,49.850023,40.372650,49.850111
6723992012,4495237293,0.000015,40.372650,49.850111,40.372655,49.850125
4495237293,2557107269,0.000719,40.372655,49.850125,40.372888,49.850805
2557107277,3648246091,0.000629,40.371438,49.850678,40.370885,49.850976
3648246091,2557107283,0.000063,40.370885,49.850976,40.370829,49.851006
2557107285,2557107269,0.000133,40.373002,49.850738,40.372888,49.850805
2557107269,2844641821,0.000256,40.372888,49.850805,40.372665,49.850932
2844641821,2557107282,0.000095,40.372665,49.850932,40.372583,49.850979
2557107282,2557107272,0.000069,40.372583,49.850979,40.372517,49.851001
2557107272,2557105459,0.000236,40.372517,49.851001,40.372282,49.851017
2557107280,2558461495,0.000106,40.371854,49.851215,40.371762,49.851268
2558392645,2558392643,0.000433,40.381520,49.848687,40.381408,49.848269
2558401652,2558401657,0.000119,40.379635,49.850336,40.379596,49.850224
2558401653,2558401649,0.000066,40.379282,49.850514,40.379303,49.850577
2558401649,4935866978,0.000176,40.379303,49.850577,40.379459,49.850496
4935866978,2558401644,0.000215,40.379459,49.850496,40.379651,49.850398
2558401644,2558401652,0.000064,40.379651,49.850398,40.379635,49.850336
2558423936,2558423933,0.000113,40.379291,49.859122,40.379266,49.859012
2558423933,2558423930,0.000908,40.379266,49.859012,40.379072,49.858125
2558431058,2558430993,0.000077,40.380477,49.848645,40.380450,49.848573
2558430993,2558430978,0.000062,40.380450,49.848573,40.380408,49.848529
2558430978,2558431083,0.000025,40.380408,49.848529,40.380385,49.848518
2558431083,2558431087,0.000045,40.380385,49.848518,40.380340,49.848513
2558431087,2558431051,0.000025,40.380340,49.848513,40.380316,49.848519
2558431051,2558431063,0.000048,40.380316,49.848519,40.380276,49.848544
2558431063,2558431069,0.000062,40.380276,49.848544,40.380241,49.848595
2558431069,2558431082,0.000057,40.380241,49.848595,40.380226,49.848650
2558431082,2558431081,0.000069,40.380226,49.848650,40.380227,49.848718
2558431081,2558431023,0.000072,40.380227,49.848718,40.380252,49.848786
2558431023,2558431074,0.000069,40.380252,49.848786,40.380300,49.848835
2558431074,2558431075,0.000049,40.380300,49.848835,40.380348,49.848849
2558431075,2558430979,0.000057,40.380348,49.848849,40.380403,49.848835
2558430979,2558431059,0.000030,40.380403,49.848835,40.380427,49.848817
2558431059,2558431073,0.000052,40.380427,49.848817,40.380458,49.848776
2558431073,2558431042,0.000071,40.380458,49.848776,40.380478,49.848707
2558431042,2558431058,0.000062,40.380478,49.848707,40.380477,49.848645
2558449292,2558449290,0.000688,40.373337,49.855205,40.373801,49.855713
2558449290,2844641848,0.000103,40.373801,49.855713,40.373901,49.855737
2844641848,2558449301,0.000047,40.373901,49.855737,40.373944,49.855756
2558449301,2844641849,0.000023,40.373944,49.855756,40.373966,49.855761
2844641849,2844641850,0.000020,40.373966,49.855761,40.373986,49.855761
2844641850,2558449294,0.000025,40.373986,49.855761,40.374010,49.855751
2558449294,2558449295,0.000419,40.374010,49.855751,40.374374,49.855545
2558449295,2844641851,0.000024,40.374374,49.855545,40.374394,49.855531
2844641851,2558449304,0.000025,40.374394,49.855531,40.374410,49.855511
2558449304,2558449303,0.000033,40.374410,49.855511,40.374425,49.855482
2558449303,2558449297,0.000394,40.374425,49.855482,40.374541,49.855106
2558449292,4462418784,0.000357,40.373337,49.855205,40.373457,49.855542
4462418784,7396842365,0.000643,40.373457,49.855542,40.373644,49.856157
7396842365,276371070,0.001196,40.373644,49.856157,40.373991,49.857301
2558457811,3754121230,0.000660,40.372750,49.856480,40.372904,49.857122
2558460929,2558460932,0.000142,40.373769,49.855181,40.373816,49.855316
2420025923,3648244803,0.000523,40.373219,49.855989,40.373054,49.855493
3648244803,3648244802,0.000156,40.373054,49.855493,40.373005,49.855345
3648244802,3648244797,0.000795,40.373005,49.855345,40.372755,49.854591
3648244797,3648244796,0.000139,40.372755,49.854591,40.372712,49.854460
3648244796,3648244791,0.000633,40.372712,49.854460,40.372512,49.853859
3648244791,2420025924,0.000404,40.372512,49.853859,40.372385,49.853476
2420025924,3648244774,0.000366,40.372385,49.853476,40.372272,49.853128
3648244774,3648244763,0.000601,40.372272,49.853128,40.372083,49.852558
3648244763,3648244760,0.000167,40.372083,49.852558,40.372032,49.852399
3648244760,3648234245,0.000601,40.372032,49.852399,40.371849,49.851826
3648234245,3648234244,0.000133,40.371849,49.851826,40.371808,49.851700
3648234244,2295495516,0.000409,40.371808,49.851700,40.371682,49.851311
2295495516,2558476063,0.000597,40.371682,49.851311,40.371501,49.850743
2558476063,2557107277,0.000090,40.371501,49.850743,40.371438,49.850678
2558460938,3607728495,0.000155,40.373448,49.855981,40.373305,49.856038
2558460932,2558460927,0.000170,40.373816,49.855316,40.373790,49.855483
2558460927,2558460939,0.000525,40.373790,49.855483,40.373508,49.855926
2558460939,2558460938,0.000081,40.373508,49.855926,40.373448,49.855981
2557105459,2295495515,0.000138,40.372282,49.851017,40.372160,49.851082
2558476070,2558476061,0.000176,40.371299,49.849592,40.371147,49.849680
2558476061,2558476049,0.000085,40.371147,49.849680,40.371071,49.849717
2558476048,2558476050,0.000214,40.371227,49.848734,40.371089,49.848897
2558476050,2558476062,0.000020,40.371089,49.848897,40.371079,49.848915
2558476062,2558476052,0.000084,40.371079,49.848915,40.371038,49.848989
2558476052,2558476058,0.000138,40.371038,49.848989,40.370987,49.849117
2558476058,2558476069,0.000057,40.370987,49.849117,40.370981,49.849174
2558476069,2558476067,0.000050,40.370981,49.849174,40.370993,49.849222
2558476067,2558476061,0.000483,40.370993,49.849222,40.371147,49.849680
2558476061,2558476068,0.000827,40.371147,49.849680,40.371411,49.850463
2558476068,2558476064,0.000042,40.371411,49.850463,40.371446,49.850485
2558476064,2558476071,0.000151,40.371446,49.850485,40.371597,49.850502
2558476071,2558476065,0.000041,40.371597,49.850502,40.371638,49.850506
2558476065,4489396194,0.000154,40.371638,49.850506,40.371792,49.850499
2299868627,4461042280,0.000124,40.371033,49.848727,40.371062,49.848848
4461042280,2558476062,0.000069,40.371062,49.848848,40.371079,49.848915
2558476062,2558476070,0.000712,40.371079,49.848915,40.371299,49.849592
2558476070,2558476071,0.000957,40.371299,49.849592,40.371597,49.850502
2558476071,4461042282,0.000062,40.371597,49.850502,40.371616,49.850561
4461042282,2558476066,0.000114,40.371616,49.850561,40.371650,49.850670
2558476066,2558476063,0.000166,40.371650,49.850670,40.371501,49.850743
2299868623,2558478215,0.000713,40.369996,49.845781,40.369373,49.846129
2558478215,3648234065,0.000102,40.369373,49.846129,40.369402,49.846227
3648234065,2558478184,0.000620,40.369402,49.846227,40.369575,49.846822
2558478184,2558478212,0.000346,40.369575,49.846822,40.369880,49.846660
2558478212,3648234165,0.000894,40.369880,49.846660,40.370168,49.847506
3648234165,2558478176,0.000333,40.370168,49.847506,40.370285,49.847817
2558478176,3648234183,0.000227,40.370285,49.847817,40.370479,49.847699
3648234183,2299868625,0.000185,40.370479,49.847699,40.370638,49.847606
2299868625,3648234218,0.000893,40.370638,49.847606,40.370932,49.848450
3648234218,7189907376,0.000212,40.370932,49.848450,40.371002,49.848650
2558478173,2299868613,0.000091,40.370916,49.845409,40.370996,49.845366
2558478189,2299868612,0.000090,40.370855,49.845229,40.370933,49.845185
2558478197,2558478199,0.000104,40.369946,49.845644,40.370038,49.845595
2558478171,2299868614,0.000096,40.370401,49.845485,40.370314,49.845528
2558478175,2299868621,0.000093,40.370127,49.845893,40.370048,49.845941
2558478199,2558478208,0.000078,40.370038,49.845595,40.370105,49.845557
2558478208,2558478186,0.000172,40.370105,49.845557,40.370159,49.845720
2558478186,2558478196,0.000135,40.370159,49.845720,40.370204,49.845847
2558478196,2558478175,0.000089,40.370204,49.845847,40.370127,49.845893
2558478181,2299868615,0.000083,40.370447,49.845667,40.370375,49.845708
2781838366,2781838397,0.000437,40.381005,49.848475,40.380608,49.848657
2781838397,2558430993,0.000178,40.380608,49.848657,40.380450,49.848573
2558431073,2781838397,0.000191,40.380458,49.848776,40.380608,49.848657
276372003,4475530707,0.000802,40.378405,49.842188,40.377638,49.842424
4475530707,4446680392,0.000049,40.377638,49.842424,40.377591,49.842438
4446680392,1797880837,0.000116,40.377591,49.842438,40.377481,49.842472
1797880837,276372001,0.000472,40.377481,49.842472,40.377023,49.842589
276372001,4519465020,0.000518,40.377023,49.842589,40.376524,49.842728
4519465020,276372000,0.000113,40.376524,49.842728,40.376419,49.842769
276372000,277361992,0.000437,40.376419,49.842769,40.375996,49.842879
277361992,277361672,0.000288,40.375996,49.842879,40.375725,49.842975
277361672,277360711,0.000339,40.375725,49.842975,40.375404,49.843083
277360711,276371997,0.000428,40.375404,49.843083,40.375013,49.843258
276371997,277359772,0.000610,40.375013,49.843258,40.374453,49.843500
277359772,4475530717,0.001343,40.374453,49.843500,40.373223,49.844037
4475530717,4475530711,0.000068,40.373223,49.844037,40.373161,49.844064
4475530711,276371996,0.000111,40.373161,49.844064,40.373059,49.844108
276372003,4850288577,0.001549,40.378405,49.842188,40.378012,49.840690
4850288577,5250648521,0.000140,40.378012,49.840690,40.377975,49.840555
5250648521,4850685756,0.000090,40.377975,49.840555,40.377949,49.840468
276371597,4462419092,0.000124,40.375359,49.854055,40.375467,49.853994
4462419092,4445139960,0.000049,40.375467,49.853994,40.375509,49.853970
4445139960,7384081390,0.000221,40.375509,49.853970,40.375701,49.853861
7384081390,276846861,0.000539,40.375701,49.853861,40.376170,49.853595
2290884761,3594182942,0.000082,40.369805,49.841836,40.369753,49.841773
3594182942,2941447472,0.000060,40.369753,49.841773,40.369706,49.841735
2941447472,2941464307,0.000054,40.369706,49.841735,40.369658,49.841712
2941464307,1416166974,0.000051,40.369658,49.841712,40.369608,49.841703
1416166974,1416166971,0.000112,40.369608,49.841703,40.369504,49.841746
1416166971,1416166973,0.000273,40.369504,49.841746,40.369249,49.841843
1416166973,2290884756,0.000032,40.369249,49.841843,40.369217,49.841837
2290884756,2290884754,0.000054,40.369217,49.841837,40.369166,49.841819
2290884754,2290884755,0.000042,40.369166,49.841819,40.369129,49.841801
2290884755,1416166976,0.000028,40.369129,49.841801,40.369107,49.841783
4867073911,3383980987,0.000238,40.373178,49.850866,40.372985,49.851006
3034103466,3034103465,0.000063,40.369643,49.835047,40.369627,49.834986
3034103465,3034103463,0.000038,40.369627,49.834986,40.369608,49.834953
3034103463,3034103461,0.000037,40.369608,49.834953,40.369579,49.834930
3034103461,3034103460,0.000034,40.369579,49.834930,40.369545,49.834930
3034103460,3034103456,0.000037,40.369545,49.834930,40.369509,49.834939
3034103456,3034103454,0.000037,40.369509,49.834939,40.369480,49.834961
3034103454,3034103449,0.000045,40.369480,49.834961,40.369457,49.835000
3034103449,3034103450,0.000046,40.369457,49.835000,40.369457,49.835045
3034103450,3034103451,0.000040,40.369457,49.835045,40.369460,49.835086
3034103451,3034103453,0.000041,40.369460,49.835086,40.369471,49.835125
3034103480,6863650957,0.000043,40.370699,49.836373,40.370682,49.836412
6863650957,6863650958,0.000045,40.370682,49.836412,40.370677,49.836457
6863650958,3034103481,0.000045,40.370677,49.836457,40.370684,49.836501
3034103481,3034103483,0.000037,40.370684,49.836501,40.370699,49.836535
3034103483,3034103485,0.000034,40.370699,49.836535,40.370721,49.836561
3034103485,3034103487,0.000031,40.370721,49.836561,40.370747,49.836578
3034103487,6863650953,0.000030,40.370747,49.836578,40.370777,49.836584
6863650953,6863650954,0.000030,40.370777,49.836584,40.370806,49.836578
6863650954,3034103489,0.000032,40.370806,49.836578,40.370832,49.836561
3034103489,6863650955,0.000025,40.370832,49.836561,40.370849,49.836542
6863650955,3034103491,0.000027,40.370849,49.836542,40.370862,49.836519
3034103491,3034103494,0.000038,40.370862,49.836519,40.370873,49.836482
3034103494,6863650956,0.000039,40.370873,49.836482,40.370875,49.836444
6863650956,3034103492,0.000038,40.370875,49.836444,40.370869,49.836406
3034103492,3034103490,0.000043,40.370869,49.836406,40.370851,49.836367
3034103490,3034103488,0.000039,40.370851,49.836367,40.370824,49.836339
3034103488,3034103486,0.000036,40.370824,49.836339,40.370791,49.836325
3034103486,3034103484,0.000034,40.370791,49.836325,40.370757,49.836326
3034103484,3034103482,0.000036,40.370757,49.836326,40.370725,49.836343
3034103482,3034103480,0.000039,40.370725,49.836343,40.370699,49.836373
5910234455,3034103468,0.000134,40.369792,49.835091,40.369669,49.835144
5910234459,3034103456,0.000192,40.369465,49.834753,40.369509,49.834939
3034103455,5910234458,0.000154,40.369498,49.835227,40.369359,49.835292
3034103458,5910234456,0.000084,40.369527,49.836261,40.369604,49.836228
3034103464,3034103472,0.000774,40.369615,49.835279,40.369807,49.836029
3034103472,3609271107,0.000101,40.369807,49.836029,40.369832,49.836126
277359002,3034103499,0.000079,40.371236,49.835599,40.371164,49.835632
3034103499,3034103498,0.000053,40.371164,49.835632,40.371115,49.835654
3034103492,5910226987,0.000284,40.370869,49.836406,40.371128,49.836291
3034103481,3034103476,0.000253,40.370684,49.836501,40.370451,49.836599
3034103476,3034103473,0.000185,40.370451,49.836599,40.370279,49.836670
3034103473,3034103467,0.000632,40.370279,49.836670,40.369692,49.836903
3034103489,3034103493,0.000194,40.370832,49.836561,40.370875,49.836750
3034103493,3034103495,0.000166,40.370875,49.836750,40.370978,49.836881
3034103495,3648260441,0.000090,40.370978,49.836881,40.371068,49.836880
3648260441,3034103497,0.000050,40.371068,49.836880,40.371111,49.836907
3034103497,3034103500,0.000477,40.371111,49.836907,40.371254,49.837362
3034103500,5910226990,0.000340,40.371254,49.837362,40.371468,49.837626
5910226990,3034103502,0.000315,40.371468,49.837626,40.371667,49.837871
3034103466,3034103468,0.000100,40.369643,49.835047,40.369669,49.835144
3034103468,3034103469,0.000102,40.369669,49.835144,40.369695,49.835242
3034103469,3034103464,0.000088,40.369695,49.835242,40.369615,49.835279
3034103464,3034103457,0.000101,40.369615,49.835279,40.369523,49.835321
3034103457,3034103455,0.000097,40.369523,49.835321,40.369498,49.835227
3034103455,3034103453,0.000105,40.369498,49.835227,40.369471,49.835125
3034103453,3034103466,0.000189,40.369471,49.835125,40.369643,49.835047
3034103475,3034103476,0.000577,40.370316,49.836038,40.370451,49.836599
3034103476,3034103479,0.000288,40.370451,49.836599,40.370510,49.836881
3034103479,3602734073,0.000119,40.370510,49.836881,40.370526,49.836999
3602734073,3602734072,0.000113,40.370526,49.836999,40.370534,49.837111
3602734072,3602734071,0.000139,40.370534,49.837111,40.370534,49.837251
3602734071,3034103477,0.000161,40.370534,49.837251,40.370536,49.837412
3034103477,3602734070,0.000059,40.370536,49.837412,40.370555,49.837468
3602734070,3034103478,0.000057,40.370555,49.837468,40.370604,49.837498
3034103478,3602734069,0.000077,40.370604,49.837498,40.370677,49.837522
3602734069,3602734068,0.000082,40.370677,49.837522,40.370757,49.837541
3602734068,3602734067,0.000105,40.370757,49.837541,40.370859,49.837565
3602734067,276876524,0.000423,40.370859,49.837565,40.371232,49.837764
276876524,3034103503,0.000531,40.371232,49.837764,40.371701,49.838014
3034103503,3034103504,0.000064,40.371701,49.838014,40.371717,49.838076
3034103504,276876512,0.000238,40.371717,49.838076,40.371792,49.838302
276876512,276375039,0.000888,40.371792,49.838302,40.372070,49.839146
3602734065,3602734064,0.000263,40.373865,49.843675,40.373927,49.843930
2295495527,3034103503,0.000624,40.372253,49.837722,40.371701,49.838014
3034169647,3904316324,0.000153,40.372423,49.837839,40.372271,49.837822
3904316324,3034169646,0.000165,40.372271,49.837822,40.372122,49.837893
3034169646,3034169648,0.000897,40.372122,49.837893,40.372482,49.838715
3034169648,3034169649,0.000183,40.372482,49.838715,40.372628,49.838604
3034169649,3904316325,0.000290,40.372628,49.838604,40.372531,49.838331
3904316325,3034169647,0.000504,40.372531,49.838331,40.372423,49.837839
1878844440,1878844455,0.000782,40.373017,49.844907,40.373277,49.845644
1878844455,1878844460,0.000806,40.373277,49.845644,40.373538,49.846407
1878844460,1878844465,0.000184,40.373538,49.846407,40.373598,49.846581
1878844465,1878844463,0.000108,40.373598,49.846581,40.373617,49.846688
1878844463,1878844462,0.000063,40.373617,49.846688,40.373601,49.846748
1878844462,3745104608,0.000073,40.373601,49.846748,40.373569,49.846814
3745104608,1878844459,0.000082,40.373569,49.846814,40.373504,49.846864
1878844459,3745104607,0.000069,40.373504,49.846864,40.373436,49.846878
3745104607,1878844457,0.000066,40.373436,49.846878,40.373374,49.846856
1878844457,3745104606,0.000069,40.373374,49.846856,40.373324,49.846809
3745104606,1878844456,0.000088,40.373324,49.846809,40.373286,49.846730
1878844456,1878844454,0.000155,40.373286,49.846730,40.373235,49.846583
1878844454,1878844437,0.000786,40.373235,49.846583,40.372977,49.845841
1878844437,1878844429,0.000777,40.372977,49.845841,40.372722,49.845106
1878844429,1878844425,0.000334,40.372722,49.845106,40.372613,49.844790
1878844425,1878844427,0.000150,40.372613,49.844790,40.372618,49.844640
1878844427,3745104604,0.000072,40.372618,49.844640,40.372654,49.844577
3745104604,1878844428,0.000080,40.372654,49.844577,40.372715,49.844525
1878844428,3745104605,0.000068,40.372715,49.844525,40.372781,49.844510
3745104605,1878844432,0.000068,40.372781,49.844510,40.372845,49.844532
1878844432,1878844434,0.000050,40.372845,49.844532,40.372883,49.844565
